Column1,Numeric_Labels
रूपमा,0
सेना,0
लाई,0
जिम्मे,0
वारी,0
दियो,0
भने,0
रानीपोखरी,5
सम्पदा,0
बचाउन,0
फेरि,0
आवाज,0
उठाउने,0
उन,0
ले,0
बताए,0
।,0
बजार,0
विहीन,0
राज्य,0
को,0
घातक,0
अभ्यास,0
रूस,5
र,0
उत्तर,5
कोरिया,6
लगायतमा,0
गरियो,0
।,0
आफू,0
उमेर,0
ले,0
७०,0
वर्ष,0
मा,0
लागे,0
को,0
तथा,0
क्यान्सर,0
रोग,0
को,0
समेत,0
उपचार,0
भएर,0
लाभ,0
लिए,0
को,0
हुँदा,0
फेरि,0
पहि,0
ले,0
कै,0
जस्तो,0
सक्रियता,0
पूर्वक,0
चिकित्सकीय,0
पेशा,0
मा,0
फर्कन,0
सम्भव,0
नरहे,0
को,0
उन,0
को,0
तर्क,0
थियो,0
।,0
ठूलाबडा,0
को,0
विवाह,0
र,0
बढाइँ,0
मा,0
पुराना,0
वीरयोद्धाका,0
कथा,0
तथा,0
राजा,0
रजौटाका,0
गीत,0
मार्फत,0
देखाइने,0
सुदूरपश्चिम,3
प्रदेश,4
को,0
प्रसिद्ध,0
छलिया,0
र,0
हुड्ने,0
नाच,0
हिजोआज,0
व्यावसायिक,0
बन्न,0
थाले,0
को,0
छ,0
।,0
२०११,0
मा,0
वार्षिक,0
मुद्रास्फिति,0
२७,0
प्रतिशत,0
पुगे,0
पछि,0
सरकार,0
ले,0
अत्यावश्यक,0
वस्तु,0
मा,0
मूल्य,0
नियन्त्रण,0
गर्‍यो,0
।,0
सम्झौता,0
मा,0
आइएमई,3
का,0
प्रमुख,0
संचालन,0
अधिकृत,0
डेनियलडी,1
श्रेष्ठ,2
र,0
बैंकका,0
प्रमुख,0
कार्य,0
कारी,0
अधिकृत,0
परशुरामकुँवर,1
क्षेत्री,2
ले,0
हस्ताक्षर,0
गरे,0
।,0
टेस्ट,0
सिरीज,0
को,0
अन्तिम,0
म्याच,0
मा,0
कप्तान,0
कोहली,1
ले,0
स्पिनर,0
कुलदीप,1
लाई,0
बलिङ,0
गर्ने,0
मौका,0
दिएका,0
थिए,0
।,0
त्यस्तै,0
निवेदक,0
विदेश,0
मा,0
गई,0
कम्ती,0
मा,0
६,0
महिना,0
सम्वन्धित,0
तालिम,0
वा,0
पेशा,0
गरे,0
को,0
खुल्ने,0
कागजात,0
को,0
प्रतिलिपी,0
चाहिन्छ,0
।,0
इन्द्रमाया,1
का,0
तीन,0
छोरी,0
मध्ये,0
उनै,0
एउटी,0
बाँ,0
की,0
छिन्,0
।,0
नेपाली,3
कांग्रेस,4
ले,0
समेत,0
त्यतिबेला,0
महेश,1
आचार्य,2
",",0
नरहरि,1
आचार्य,2
जस्ता,0
व्यक्ति,0
राष्ट्रिय,0
सभा,0
मा,0
मनोनित,0
गरे,0
को,0
थियो,0
।,0
शुक्रबार,0
को,0
बैठक,0
मा,0
सरकार,0
ले,0
प्रदेश,0
लोकसेवा,0
आयोग,0
(,0
आधार,0
र,0
मापदण्ड,0
निर्धारण,0
),0
विधेयक,0
२०७५,0
पेश,0
गरे,0
को,0
छ,0
।,0
सिमेन्ट,0
",",0
मोबाइल,0
जस्ता,0
वस्तुका,0
विज्ञापन,0
ले,0
विमानस्थल,0
को,0
स्वरुप,0
लाई,0
भद्दा,0
बनाए,0
को,0
भन्दै,0
हटाएर,0
नेपाली,0
संस्कृति,0
झल्किने,0
डिस्प्लेमात्र,0
राख्नका,0
लागि,0
हटाइए,0
को,0
क्षेत्री,1
ले,0
जान,0
कारी,0
दिए,0
।,0
अर्थ,3
मन्त्रालय,4
जानु,0
अघि,0
सचिव,0
झा,1
ले,0
उद्योग,0
वन,0
तथा,0
पर्यटन,0
मन्त्री,0
रामनरेश,1
राय,2
सँग,0
समेत,0
यस,0
विषय,0
मा,0
कुराकानी,0
भएको,0
उन,0
ले,0
बताए,0
।,0
राणा,1
राष्ट्रिय,3
प्रजातन्त्र,4
पार्टी,4
बाट,0
नगर,0
प्रमुख,0
विजयी,0
भएका,0
हुन्,0
।,0
भण्डारी,1
बाजेको,0
मा,0
खसी,0
को,0
मन,0
परे,0
को,0
अङ्ग,0
को,0
परिकार,0
खान,0
पाईन्छ,0
।,0
सिड्नी,5
मा,0
एक,0
कार्यक्रम,0
बिच,0
नेपाल,3
पत्रकार,4
महासंघ,4
का,0
महासचिव,0
बिष्ट,1
ले,0
तदर्थ,0
समितिका,0
संयोजक,0
तथा,0
सदस्य,0
लाई,0
बधाई,0
दिदै,0
प्रवास,0
को,0
पत्रकारिता,0
मा,0
देखिए,0
को,0
परिपक्कता,0
बढ्ने,0
बिश्वास,0
ब्यक्त,0
गरे,0
।,0
प्रदेशका,0
जनता,0
को,0
दैनिकी,0
सँग,0
जोडिएका,0
यी,0
कार्यालयका,0
कार्यक्रम,0
पनि,0
सिधै,0
केन्द्र,0
सरकार,0
ले,0
चलाइरहे,0
को,0
छ,0
।,0
ट्विनअटर,0
र,0
बोइङ,0
देखि,0
नै,0
चल्दै,0
आए,0
को,0
कमिशन,0
खेल,0
कहि,0
ले,0
अन्त्य,0
होला,0
?,0
बिपी,1
लाई,0
पनि,0
त्यस्तै,0
गुरु,0
बनाउने,0
जमात,0
नेपाली,3
कांग्रेस,4
मा,0
सानो,0
छैन,0
।,0
साग,0
को,0
मिति,0
सार्ने,0
विषय,0
मा,0
काउन्सिलका,0
सबै,0
सदस्य,0
राष्ट्र,0
को,0
सहमति,0
जुट्न,0
आवश्यक,0
हुन्छ,0
।,0
पुस,0
१०,0
गते,0
मंगलबार,0
साँझ,0
४,0
बजे,0
कलंकी,5
बाट,0
सौराहा,5
का,0
लागि,0
गाडी,0
चढेँ,0
।,0
आर्थिक,0
मामिला,0
तथा,0
योजना,0
मन्त्री,0
विजय,1
यादव,2
र,0
उद्योग,3
वन,4
तथा,4
पर्यटन,4
मन्त्रालय,4
का,0
सचिव,0
विद्यानाथ,1
झा,2
बीच,0
मेडपा,0
कार्यक्रम,0
लाई,0
लिएर,0
पहिले,0
देखि,0
नै,0
असन्तुष्टि,0
थियो,0
।,0
तनहुँ,5
को,0
दुलेगौडा,5
स्थित,0
बेलचौतारा,5
मा,0
३०,0
शैय्या,0
भन्दा,0
धेरै,0
क्षमता,0
को,0
गिरिजाप्रसाद,3
श्वासप्रश्वास,4
केन्द्र,4
सञ्चालन,0
मा,0
छ,0
।,0
सरकार,0
ले,0
डा.,0
केसी,1
सँग,0
गरे,0
को,0
सम्झौता,0
अनुसार,0
ऐन,0
जारी,0
गरिँदा,0
चिकित्सा,0
शिक्षा,0
सम्बन्धी,0
उच्चस्तरीय,0
कार्यदल,0
को,0
प्रतिवेदन,0
तथा,0
यस,0
अघि,0
जारी,0
भएका,0
अध्यादेश,0
हरू,0
अनुरूप,0
हुने,0
मात्रै,0
नभई,0
त्यस,0
ले,0
सरकार,0
",",0
मेडिकल,0
शिक्षाका,0
नियामक,0
निकाय,0
हरू,0
तथा,0
अब,0
मेडिकल,0
कलेज,0
खोल्न,0
प्रयासरत,0
पक्ष,0
हरूसमेत,0
सबै,0
को,0
हित,0
हुने,0
उनी,0
हरूले,0
बताएका,0
छन्,0
।,0
चम्पाकली,1
लाई,0
पुरै,0
सजाइयो,0
।,0
मेरै,0
आँखा,0
अघिल्,0
तिर,0
एक,0
जना,0
१२,0
वर्ष,0
जतिका,0
बालक,0
लाई,0
जुधेर,0
फर्के,0
को,0
गोरु,0
ले,0
ठक्कर,0
दिएर,0
लडायो,0
।,0
औरहीका,0
व्या,0
पारी,0
",",0
बुद्धिजीवि,0
",",0
विद्यार्थी,0
",",0
समाजसेवी,0
एवं,0
सर्वसाधारण,0
नागरिक,0
समाजका,0
सयौं,0
महिला,0
पुरूष,0
हरू,0
आन्दोलन,0
मा,0
सहभागी,0
थिए,0
।,0
ठेकेदार,0
कम्पनी,0
ले,0
असार,0
मसान्त,0
सम्म,0
काम,0
सक्नुपर्ने,0
मा,0
अझै,0
पूरा,0
भएको,0
छैन,0
।,0
आर्थिक,0
वर्ष,0
सकिए,0
को,0
६,0
महिना,0
भित्रै,0
साधारणसभा,0
गराउनु,0
पर्ने,0
",",0
अनलाइन,0
सेयर,0
कारोबार,0
गर्दा,0
ब्रोकर,0
कार्यालय,0
लाई,0
२५,0
प्रतिशत,0
अग्रिम,0
रकम,0
दिनु,0
पर्ने,0
व्यवस्था,0
खारेज,0
गर्नु,0
पर्ने,0
लगायत,0
३२,0
बुँदे,0
माग,0
उनी,0
हरुले,0
अघि,0
सारेका,0
छन्,0
।,0
पछिल्लो,0
परिस्थिति,0
मा,0
प्रविधि,0
ले,0
पत्रकारिता,0
लाई,0
सहजता,0
सँगै,0
चुनौती,0
थपे,0
को,0
बताउँदै,0
बिष्ट,1
ले,0
भने,0
",",0
‘,0
सामाजिक,0
सञ्जालल,0
हरू,0
नागरिक,0
पत्रकारिता,0
को,0
रुपमा,0
अगाडि,0
आउँदै,0
गर्दा,0
अन्य,0
पत्रकारिता,0
ले,0
आफ्नो,0
अस्तित्व,0
को,0
लागि,0
मर्यादित,0
भएर,0
अगाडि,0
बढ्नु,0
पर्ने,0
बेला,0
आए,0
को,0
छ,0
।,0
त्यस,0
पछि,0
उन,0
ले,0
दीपकराज,1
जोशी,2
बारे,0
आफ्नो,0
निर्णय,0
सुनाउन,0
भूमिका,0
बाँधे,0
।,0
बससेवा,3
डटकम,4
का,0
प्रमुख,0
कार्य,0
कारी,0
अधिकृत,0
पिआर,1
खनाल,2
ले,0
भने,0
",",0
“,0
हामी,0
ले,0
तीन,0
वर्ष,0
अगाडि,0
सेवा,0
शुरू,0
गरेका,0
हौँ,0
",",0
पछिल्लो,0
समय,0
मा,0
अनलाइन,0
बाट,0
टिकट,0
काट्ने,0
यात्रु,0
को,0
सङ्ख्या,0
बढिरहे,0
को,0
छ,0
।,0
विमानस्थल,0
बाट,0
यात्रु,0
हरु,0
जाने,0
ठाउँ,0
मा,0
रहेका,0
विभिन्न,0
वस्तु,0
तथा,0
सेवाका,0
विज्ञापन,0
आज,0
देखि,0
हटाइए,0
को,0
विमानस्थलका,0
महाप्रबन्धक,0
राजकुमार,1
क्षेत्री,2
ले,0
जान,0
कारी,0
दिए,0
।,0
सरकार,0
ले,0
अब,0
संघीय,0
संसद,0
को,0
अधिवेशन,0
सुरू,0
भएको,0
मिति,0
ले,0
६०,0
दिन,0
भित्र,0
यस,0
अध्यादेश,0
लाई,0
प्रतिस्थापन,0
गर्न,0
प्रतिस्थापन,0
विधेयक,0
ल्याउनु,0
पर्ने,0
हुन्छ,0
।,0
त्यस,0
ले,0
राष्ट्रिय,0
सभा,0
को,0
साख,0
र,0
विज्ञता,0
दुबै,0
बढाए,0
को,0
थियो,0
।,0
उस,0
को,0
योजना,0
पार्नैपर्छ,0
’,0
भन्ने,0
दबाब,0
सुरू,0
देखि,0
नै,0
दिँदै,0
आए,0
को,0
सचिव,0
झा,1
ले,0
बताए,0
।,0
स्थानीय,0
नरविर,1
चौधरी,2
ले,0
उक्त,0
सर्प,0
लाई,0
आफू,0
ले,0
खेतवारी,0
मा,0
काम,0
गर्दा,0
लामो,0
समय,0
देखि,0
नियाल्दै,0
आए,0
को,0
दाबी,0
गर्दै,0
त्यो,0
नाग,0
देवता,0
नै,0
भएको,0
दाबी,0
गरे,0
।,0
५,0
कुलदीप,1
को,0
कमाल,0
सन्,0
२०१३,0
मा,0
मडुरो,0
राष्ट्रपति,0
